"","Time","strain","OD600","expt","trial","mean_OD600","sem_OD600"
"2833",2.25,"13F11",0.117,"Tn13F11","trial_2",0.178,0.0468081189538738
"2834",2.5,"KPPR1",0.281,"Tn13F11","trial_2",0.355533333333333,0.0316979594756608
"2835",2.5,"13F11",0.174,"Tn13F11","trial_2",0.273,0.0736681749468521
"2836",2.75,"KPPR1",0.44,"Tn13F11","trial_2",0.585533333333333,0.0649722920186654
"2837",2.75,"13F11",0.27,"Tn13F11","trial_2",0.446,0.143806583066747
"2838",3,"KPPR1",0.805,"Tn13F11","trial_2",0.9096,0.0891258500260006
"2839",3,"13F11",0.403,"Tn13F11","trial_2",0.699333333333333,0.24801904048771
"2840",3.25,"KPPR1",1.354,"Tn13F11","trial_2",1.30306666666667,0.0845797153812204
"2841",3.25,"13F11",0.673,"Tn13F11","trial_2",1.05233333333333,0.261972856948535
"2842",3.5,"KPPR1",1.809,"Tn13F11","trial_2",1.6816,0.071117796312744
"2843",3.5,"13F11",1.245,"Tn13F11","trial_2",1.484,0.184071544061904
"2844",3.75,"KPPR1",2.199,"Tn13F11","trial_2",1.97326666666667,0.0620333602006032
"2845",3.75,"13F11",1.705,"Tn13F11","trial_2",1.847,0.132613473423078
"2846",4,"KPPR1",2.529,"Tn13F11","trial_2",2.2096,0.0627907939870472
"2847",4,"13F11",2.068,"Tn13F11","trial_2",2.12166666666667,0.0903886669395622
"2848",4.25,"KPPR1",2.775,"Tn13F11","trial_2",2.40013333333333,0.0628807538627616
"2849",4.25,"13F11",2.362,"Tn13F11","trial_2",2.346,0.066302337817003
"2850",4.5,"KPPR1",2.967,"Tn13F11","trial_2",2.55193333333333,0.0656584573065269
"2851",4.5,"13F11",2.599,"Tn13F11","trial_2",2.53,0.0670099495100045
"2852",4.75,"KPPR1",3.118,"Tn13F11","trial_2",2.67953333333333,0.0671075800605811
"2853",4.75,"13F11",2.793,"Tn13F11","trial_2",2.67433333333333,0.0766318761641945
"2854",5,"KPPR1",3.231,"Tn13F11","trial_2",2.7912,0.0681341953165117
"2855",5,"13F11",2.942,"Tn13F11","trial_2",2.79566666666667,0.0869910595661672
"2856",5.25,"KPPR1",3.341,"Tn13F11","trial_2",2.883,0.0700222413645428
"2857",5.25,"13F11",3.079,"Tn13F11","trial_2",2.90633333333333,0.0936826795327954
"2858",5.5,"KPPR1",3.428,"Tn13F11","trial_2",2.9648,0.0715650353574585
"2859",5.5,"13F11",3.18,"Tn13F11","trial_2",2.99066666666667,0.102264906547217
"2860",5.75,"KPPR1",3.521,"Tn13F11","trial_2",3.04846666666667,0.0734278308899721
"2861",5.75,"13F11",3.291,"Tn13F11","trial_2",3.07966666666667,0.111565127964691
"2862",6,"KPPR1",3.599,"Tn13F11","trial_2",3.11753333333333,0.0739235684220802
"2863",6,"13F11",3.373,"Tn13F11","trial_2",3.15633333333333,0.113221513464143
"2864",6.25,"KPPR1",3.679,"Tn13F11","trial_2",3.18466666666667,0.075419377746588
"2865",6.25,"13F11",3.461,"Tn13F11","trial_2",3.23366666666667,0.117418529675308
"2866",6.5,"KPPR1",3.753,"Tn13F11","trial_2",3.2474,0.0759300931621913
"2867",6.5,"13F11",3.54,"Tn13F11","trial_2",3.29633333333333,0.125409108299375
"2868",6.75,"KPPR1",3.817,"Tn13F11","trial_2",3.30606666666667,0.0776794675737397
"2869",6.75,"13F11",3.601,"Tn13F11","trial_2",3.35966666666667,0.125073756017977
"2870",7,"KPPR1",3.873,"Tn13F11","trial_2",3.35786666666667,0.0780905985846029
"2871",7,"13F11",3.662,"Tn13F11","trial_2",3.413,0.128557380184881
"2872",7.25,"KPPR1",3.934,"Tn13F11","trial_2",3.41266666666667,0.0788130800521182
"2873",7.25,"13F11",3.724,"Tn13F11","trial_2",3.47466666666667,0.127836266806846
"2874",7.5,"KPPR1",3.996,"Tn13F11","trial_2",3.46646666666667,0.0789987261299746
"2875",7.5,"13F11",3.783,"Tn13F11","trial_2",3.52266666666667,0.133144449544262
"2876",7.75,"KPPR1",4.044,"Tn13F11","trial_2",3.5172,0.079384429323688
"2877",7.75,"13F11",3.832,"Tn13F11","trial_2",3.57333333333333,0.132031982657402
"2878",8,"KPPR1",4.086,"Tn13F11","trial_2",3.55826666666667,0.0798513778195626
"2879",8,"13F11",3.885,"Tn13F11","trial_2",3.62333333333333,0.133918300135236
"2880",8.25,"KPPR1",4.135,"Tn13F11","trial_2",3.6082,0.0807083638788447
"2881",8.25,"13F11",3.935,"Tn13F11","trial_2",3.672,0.134098222707586
"2882",8.5,"KPPR1",4.178,"Tn13F11","trial_2",3.65086666666667,0.0807728069910062
"2883",8.5,"13F11",3.983,"Tn13F11","trial_2",3.71633333333333,0.135221217927431
"2884",8.75,"KPPR1",4.223,"Tn13F11","trial_2",3.69106666666667,0.0815741828128686
"2885",8.75,"13F11",4.026,"Tn13F11","trial_2",3.75966666666667,0.134915199703781
"2886",9,"KPPR1",4.258,"Tn13F11","trial_2",3.72766666666667,0.0821832833579437
"2887",9,"13F11",4.073,"Tn13F11","trial_2",3.801,0.137758242342639
"2888",9.25,"KPPR1",4.3,"Tn13F11","trial_2",3.7676,0.0828666053710075
"2889",9.25,"13F11",4.119,"Tn13F11","trial_2",3.84333333333333,0.138953629355663
"2890",9.5,"KPPR1",4.337,"Tn13F11","trial_2",3.80186666666667,0.0835817174510281
"2891",9.5,"13F11",4.162,"Tn13F11","trial_2",3.88,0.142205250723499
"2892",9.75,"KPPR1",4.37,"Tn13F11","trial_2",3.83706666666667,0.0838254119139279
"2893",9.75,"13F11",4.198,"Tn13F11","trial_2",3.91433333333333,0.142595387178003
"2894",10,"KPPR1",4.397,"Tn13F11","trial_2",3.8674,0.0835222126143699
"2895",10,"13F11",4.233,"Tn13F11","trial_2",3.95066666666667,0.142056717937277
"2896",10.25,"KPPR1",4.432,"Tn13F11","trial_2",3.90066666666667,0.0840863879288475
"2897",10.25,"13F11",4.265,"Tn13F11","trial_2",3.98066666666667,0.142758926554913
"2898",10.5,"KPPR1",4.465,"Tn13F11","trial_2",3.92973333333333,0.0842330365381923
"2899",10.5,"13F11",4.292,"Tn13F11","trial_2",4.011,0.141330581734221
"2900",10.75,"KPPR1",4.501,"Tn13F11","trial_2",3.95946666666667,0.0855038215056117
"2901",10.75,"13F11",4.331,"Tn13F11","trial_2",4.046,0.143039621550581
"2902",11,"KPPR1",4.521,"Tn13F11","trial_2",3.9826,0.085005646871252
"2903",11,"13F11",4.355,"Tn13F11","trial_2",4.07233333333333,0.141634898398821
"2904",11.25,"KPPR1",4.554,"Tn13F11","trial_2",4.01166666666667,0.0859724577528379
"2905",11.25,"13F11",4.387,"Tn13F11","trial_2",4.09833333333333,0.14479449038014
"2906",11.5,"KPPR1",4.582,"Tn13F11","trial_2",4.03526666666667,0.0857657089132762
"2907",11.5,"13F11",4.416,"Tn13F11","trial_2",4.12333333333333,0.14655639794215
"2908",11.75,"KPPR1",4.601,"Tn13F11","trial_2",4.05986666666667,0.0859405590076053
"2909",11.75,"13F11",4.44,"Tn13F11","trial_2",4.146,0.147163174741509
"2910",12,"KPPR1",4.627,"Tn13F11","trial_2",4.0824,0.0862307977244237
"2911",12,"13F11",4.468,"Tn13F11","trial_2",4.171,0.148704404776725
"2912",12.25,"KPPR1",4.637,"Tn13F11","trial_2",4.1036,0.0866267747018096
"2913",12.25,"13F11",4.484,"Tn13F11","trial_2",4.192,0.146055925361943
"2914",12.5,"KPPR1",4.661,"Tn13F11","trial_2",4.12393333333333,0.0865870586759865
"2915",12.5,"13F11",4.505,"Tn13F11","trial_2",4.21133333333333,0.146867665301492
"2916",12.75,"KPPR1",4.685,"Tn13F11","trial_2",4.14166666666667,0.086894334664726
"2917",12.75,"13F11",4.527,"Tn13F11","trial_2",4.23466666666667,0.146249026587454
"2918",13,"KPPR1",4.688,"Tn13F11","trial_2",4.1592,0.0860654900144568
"2919",13,"13F11",4.547,"Tn13F11","trial_2",4.252,0.147534176831449
"2920",13.25,"KPPR1",4.712,"Tn13F11","trial_2",4.1792,0.0853231504340996
"2921",13.25,"13F11",4.565,"Tn13F11","trial_2",4.273,0.146028536024071
"2922",13.5,"KPPR1",4.725,"Tn13F11","trial_2",4.19366666666667,0.0860251716576617
"2923",13.5,"13F11",4.583,"Tn13F11","trial_2",4.28766666666667,0.147667795330525
"2924",13.75,"KPPR1",4.738,"Tn13F11","trial_2",4.20666666666667,0.0859722915865043
"2925",13.75,"13F11",4.595,"Tn13F11","trial_2",4.30366666666667,0.145671243253811
"2926",14,"KPPR1",4.756,"Tn13F11","trial_2",4.22253333333333,0.0861040824576455
"2927",14,"13F11",4.611,"Tn13F11","trial_2",4.31866666666667,0.146166951729102
"2928",14.25,"KPPR1",4.764,"Tn13F11","trial_2",4.23453333333333,0.0865572679497258
"2929",14.25,"13F11",4.626,"Tn13F11","trial_2",4.333,0.146513935628436
"2930",14.5,"KPPR1",4.773,"Tn13F11","trial_2",4.2462,0.0857256532144703
"2931",14.5,"13F11",4.633,"Tn13F11","trial_2",4.346,0.143535129265742
"2932",14.75,"KPPR1",4.795,"Tn13F11","trial_2",4.26093333333333,0.0866735784789644
"2933",14.75,"13F11",4.661,"Tn13F11","trial_2",4.365,0.148040534989576
"2934",15,"KPPR1",4.793,"Tn13F11","trial_2",4.269,0.0853836719084593
"2935",15,"13F11",4.656,"Tn13F11","trial_2",4.36966666666667,0.14323213481773
"2936",15.25,"KPPR1",4.805,"Tn13F11","trial_2",4.27986666666667,0.0857704503819944
"2937",15.25,"13F11",4.668,"Tn13F11","trial_2",4.38266666666667,0.142761261474455
"2938",15.5,"KPPR1",4.813,"Tn13F11","trial_2",4.29033333333333,0.0860276625868605
"2939",15.5,"13F11",4.674,"Tn13F11","trial_2",4.39366666666667,0.140252549986722
"2940",15.75,"KPPR1",4.827,"Tn13F11","trial_2",4.30346666666667,0.0859494240356705
"2941",15.75,"13F11",4.687,"Tn13F11","trial_2",4.403,0.142198218460476
"2942",16,"KPPR1",4.83,"Tn13F11","trial_2",4.30906666666667,0.0858055646251158
"2943",16,"13F11",4.697,"Tn13F11","trial_2",4.40966666666667,0.143760603473661
"2944",16.25,"KPPR1",4.845,"Tn13F11","trial_2",4.31766666666667,0.0860656264921836
"2945",16.25,"13F11",4.708,"Tn13F11","trial_2",4.42066666666667,0.143893865207814
"2946",16.5,"KPPR1",4.853,"Tn13F11","trial_2",4.32853333333333,0.0859141247141401
"2947",16.5,"13F11",4.72,"Tn13F11","trial_2",4.43066666666667,0.144861236284169
"2948",16.75,"KPPR1",4.859,"Tn13F11","trial_2",4.33673333333333,0.0860019638018678
"2949",16.75,"13F11",4.734,"Tn13F11","trial_2",4.443,0.145603342452477
"2950",17,"KPPR1",4.867,"Tn13F11","trial_2",4.3456,0.0859542957180207
"2951",17,"13F11",4.749,"Tn13F11","trial_2",4.451,0.149160986856483
"2952",17.25,"KPPR1",4.87,"Tn13F11","trial_2",4.35493333333333,0.0851905129228806
"2953",17.25,"13F11",4.752,"Tn13F11","trial_2",4.45766666666667,0.147404583073631
"2954",17.5,"KPPR1",4.866,"Tn13F11","trial_2",4.35993333333333,0.085218848053069
"2955",17.5,"13F11",4.757,"Tn13F11","trial_2",4.46433333333333,0.146406208125809
"2956",17.75,"KPPR1",4.874,"Tn13F11","trial_2",4.3654,0.085261100380509
"2957",17.75,"13F11",4.77,"Tn13F11","trial_2",4.472,0.149071571177516
"2958",18,"KPPR1",4.877,"Tn13F11","trial_2",4.37206666666667,0.0848038895484145
"2959",18,"13F11",4.768,"Tn13F11","trial_2",4.47633333333333,0.145936439741569
"2960",18.25,"KPPR1",4.874,"Tn13F11","trial_2",4.37666666666667,0.0845040245120323
"2961",18.25,"13F11",4.769,"Tn13F11","trial_2",4.47966666666667,0.144781828202913
"2962",18.5,"KPPR1",4.879,"Tn13F11","trial_2",4.38086666666667,0.0846940638087726
"2963",18.5,"13F11",4.78,"Tn13F11","trial_2",4.48733333333333,0.146406208125809
"2964",18.75,"KPPR1",4.875,"Tn13F11","trial_2",4.38386666666667,0.0839029976572531
"2965",18.75,"13F11",4.784,"Tn13F11","trial_2",4.49333333333333,0.145362000230841
"2966",19,"KPPR1",4.883,"Tn13F11","trial_2",4.39006666666667,0.0835844293238688
"2967",19,"13F11",4.793,"Tn13F11","trial_2",4.49633333333333,0.148373777257903
"2968",19.25,"KPPR1",4.878,"Tn13F11","trial_2",4.3918,0.083096169185669
"2969",19.25,"13F11",4.785,"Tn13F11","trial_2",4.49633333333333,0.144362198807182
"2970",19.5,"KPPR1",4.884,"Tn13F11","trial_2",4.39573333333333,0.083362174056895
"2971",19.5,"13F11",4.794,"Tn13F11","trial_2",4.50066666666667,0.146684847358016
"2972",19.75,"KPPR1",4.883,"Tn13F11","trial_2",4.39706666666667,0.0829948057276947
"2973",19.75,"13F11",4.796,"Tn13F11","trial_2",4.503,0.146523035731587
"2974",20,"KPPR1",4.884,"Tn13F11","trial_2",4.3998,0.0823168211705181
"2975",20,"13F11",4.798,"Tn13F11","trial_2",4.506,0.146001141548049
"2976",20.25,"KPPR1",4.881,"Tn13F11","trial_2",4.40286666666667,0.0815382975555289
"2977",20.25,"13F11",4.8,"Tn13F11","trial_2",4.50933333333333,0.145362000230841
"2978",20.5,"KPPR1",4.889,"Tn13F11","trial_2",4.4074,0.0815821992722386
"2979",20.5,"13F11",4.804,"Tn13F11","trial_2",4.51533333333333,0.144374897787362
"2980",20.75,"KPPR1",4.891,"Tn13F11","trial_2",4.409,0.0825967830573841
"2981",20.75,"13F11",4.808,"Tn13F11","trial_2",4.513,0.14752287958144
"2982",21,"KPPR1",4.89,"Tn13F11","trial_2",4.41066666666667,0.081657803211921
"2983",21,"13F11",4.809,"Tn13F11","trial_2",4.51633333333333,0.146334472281065
"2984",21.25,"KPPR1",4.891,"Tn13F11","trial_2",4.41073333333333,0.0809521002796255
"2985",21.25,"13F11",4.804,"Tn13F11","trial_2",4.51033333333333,0.146856316778604
"2986",21.5,"KPPR1",4.897,"Tn13F11","trial_2",4.4126,0.0808909789543338
"2987",21.5,"13F11",4.813,"Tn13F11","trial_2",4.51466666666667,0.149180353189613
"2988",21.75,"KPPR1",4.894,"Tn13F11","trial_2",4.41213333333333,0.0804136843759856
"2989",21.75,"13F11",4.809,"Tn13F11","trial_2",4.513,0.148010134788129
"2990",22,"KPPR1",4.895,"Tn13F11","trial_2",4.4162,0.0796890504517701
"2991",22,"13F11",4.814,"Tn13F11","trial_2",4.51733333333333,0.14833782764727
"2992",22.25,"KPPR1",4.899,"Tn13F11","trial_2",4.41813333333333,0.0789243077207925
"2993",22.25,"13F11",4.819,"Tn13F11","trial_2",4.51966666666667,0.149706750385916
"2994",22.5,"KPPR1",4.891,"Tn13F11","trial_2",4.41553333333333,0.0793596314955602
"2995",22.5,"13F11",4.807,"Tn13F11","trial_2",4.51333333333333,0.146915319524926
"2996",22.75,"KPPR1",4.897,"Tn13F11","trial_2",4.41493333333333,0.0798186913702768
"2997",22.75,"13F11",4.81,"Tn13F11","trial_2",4.515,0.147581615837926
"2998",23,"KPPR1",4.893,"Tn13F11","trial_2",4.4146,0.0787423042347027
"2999",23,"13F11",4.807,"Tn13F11","trial_2",4.51,0.148533946737214
"3000",23.25,"KPPR1",4.901,"Tn13F11","trial_2",4.4174,0.0787103672000195
"3001",23.25,"13F11",4.818,"Tn13F11","trial_2",4.51466666666667,0.151720503265416
"3002",23.5,"KPPR1",4.89,"Tn13F11","trial_2",4.41526666666667,0.0782261962374356
"3003",23.5,"13F11",4.808,"Tn13F11","trial_2",4.51266666666667,0.147829105538945
"3004",23.75,"KPPR1",4.894,"Tn13F11","trial_2",4.414,0.0775701832751047
"3005",23.75,"13F11",4.806,"Tn13F11","trial_2",4.50866666666667,0.148886235465577
"3006",24,"KPPR1",4.895,"Tn13F11","trial_2",4.41273333333333,0.077760282839645
"3007",24,"13F11",4.803,"Tn13F11","trial_2",4.50533333333333,0.148956742415747
"3008",0,"KPPR1",0.006,"Tn13F11","trial_3",0.00593333333333333,0.0022771466411711
"3009",0,"13F11",0.008,"Tn13F11","trial_3",0.00966666666666667,0.000881917103688197
"3010",0.25,"KPPR1",0.008,"Tn13F11","trial_3",0.0064,0.0024118753817606
"3011",0.25,"13F11",0.009,"Tn13F11","trial_3",0.0143333333333333,0.00352766841475279
"3012",0.5,"KPPR1",0.01,"Tn13F11","trial_3",0.00813333333333333,0.00246473540870428
"3013",0.5,"13F11",0.007,"Tn13F11","trial_3",0.012,0.00321455025366432
"3014",0.75,"KPPR1",0.015,"Tn13F11","trial_3",0.0116,0.00258898766757533
"3015",0.75,"13F11",0.009,"Tn13F11","trial_3",0.014,0.00360555127546399
"3016",1,"KPPR1",0.024,"Tn13F11","trial_3",0.0172,0.00284554790104522
"3017",1,"13F11",0.017,"Tn13F11","trial_3",0.019,0.00251661147842358
"3018",1.25,"KPPR1",0.042,"Tn13F11","trial_3",0.0281333333333333,0.00384567371850582
"3019",1.25,"13F11",0.03,"Tn13F11","trial_3",0.0263333333333333,0.00233333333333333
"3020",1.5,"KPPR1",0.072,"Tn13F11","trial_3",0.0489333333333333,0.00595816100316889
"3021",1.5,"13F11",0.053,"Tn13F11","trial_3",0.0403333333333333,0.00635959467611297
"3022",1.75,"KPPR1",0.123,"Tn13F11","trial_3",0.0852,0.00965509981206576
"3023",1.75,"13F11",0.094,"Tn13F11","trial_3",0.0613333333333333,0.0164957907088782
"3024",2,"KPPR1",0.202,"Tn13F11","trial_3",0.1438,0.0139632851912912
"3025",2,"13F11",0.163,"Tn13F11","trial_3",0.104,0.0302379452564709
"3026",2.25,"KPPR1",0.303,"Tn13F11","trial_3",0.2272,0.020821737725386
"3027",2.25,"13F11",0.27,"Tn13F11","trial_3",0.178,0.0468081189538738
"3028",2.5,"KPPR1",0.507,"Tn13F11","trial_3",0.355533333333333,0.0316979594756608
"3029",2.5,"13F11",0.417,"Tn13F11","trial_3",0.273,0.0736681749468521
"3030",2.75,"KPPR1",0.99,"Tn13F11","trial_3",0.585533333333333,0.0649722920186654
"3031",2.75,"13F11",0.731,"Tn13F11","trial_3",0.446,0.143806583066747
"3032",3,"KPPR1",1.438,"Tn13F11","trial_3",0.9096,0.0891258500260006
"3033",3,"13F11",1.192,"Tn13F11","trial_3",0.699333333333333,0.24801904048771
"3034",3.25,"KPPR1",1.797,"Tn13F11","trial_3",1.30306666666667,0.0845797153812204
"3035",3.25,"13F11",1.555,"Tn13F11","trial_3",1.05233333333333,0.261972856948535
"3036",3.5,"KPPR1",2.085,"Tn13F11","trial_3",1.6816,0.071117796312744
"3037",3.5,"13F11",1.846,"Tn13F11","trial_3",1.484,0.184071544061904
"3038",3.75,"KPPR1",2.304,"Tn13F11","trial_3",1.97326666666667,0.0620333602006032
"3039",3.75,"13F11",2.112,"Tn13F11","trial_3",1.847,0.132613473423078
"3040",4,"KPPR1",2.475,"Tn13F11","trial_3",2.2096,0.0627907939870472
"3041",4,"13F11",2.298,"Tn13F11","trial_3",2.12166666666667,0.0903886669395622
"3042",4.25,"KPPR1",2.611,"Tn13F11","trial_3",2.40013333333333,0.0628807538627616
"3043",4.25,"13F11",2.452,"Tn13F11","trial_3",2.346,0.066302337817003
"3044",4.5,"KPPR1",2.731,"Tn13F11","trial_3",2.55193333333333,0.0656584573065269
"3045",4.5,"13F11",2.595,"Tn13F11","trial_3",2.53,0.0670099495100045
"3046",4.75,"KPPR1",2.836,"Tn13F11","trial_3",2.67953333333333,0.0671075800605811
"3047",4.75,"13F11",2.699,"Tn13F11","trial_3",2.67433333333333,0.0766318761641945
"3048",5,"KPPR1",2.923,"Tn13F11","trial_3",2.7912,0.0681341953165117
"3049",5,"13F11",2.804,"Tn13F11","trial_3",2.79566666666667,0.0869910595661672
"3050",5.25,"KPPR1",2.987,"Tn13F11","trial_3",2.883,0.0700222413645428
"3051",5.25,"13F11",2.883,"Tn13F11","trial_3",2.90633333333333,0.0936826795327954
"3052",5.5,"KPPR1",3.06,"Tn13F11","trial_3",2.9648,0.0715650353574585
"3053",5.5,"13F11",2.963,"Tn13F11","trial_3",2.99066666666667,0.102264906547217
"3054",5.75,"KPPR1",3.126,"Tn13F11","trial_3",3.04846666666667,0.0734278308899721
"3055",5.75,"13F11",3.036,"Tn13F11","trial_3",3.07966666666667,0.111565127964691
"3056",6,"KPPR1",3.182,"Tn13F11","trial_3",3.11753333333333,0.0739235684220802
"3057",6,"13F11",3.105,"Tn13F11","trial_3",3.15633333333333,0.113221513464143
"3058",6.25,"KPPR1",3.243,"Tn13F11","trial_3",3.18466666666667,0.075419377746588
"3059",6.25,"13F11",3.171,"Tn13F11","trial_3",3.23366666666667,0.117418529675308
"3060",6.5,"KPPR1",3.29,"Tn13F11","trial_3",3.2474,0.0759300931621913
"3061",6.5,"13F11",3.226,"Tn13F11","trial_3",3.29633333333333,0.125409108299375
"3062",6.75,"KPPR1",3.343,"Tn13F11","trial_3",3.30606666666667,0.0776794675737397
"3063",6.75,"13F11",3.296,"Tn13F11","trial_3",3.35966666666667,0.125073756017977
"3064",7,"KPPR1",3.393,"Tn13F11","trial_3",3.35786666666667,0.0780905985846029
"3065",7,"13F11",3.344,"Tn13F11","trial_3",3.413,0.128557380184881
"3066",7.25,"KPPR1",3.447,"Tn13F11","trial_3",3.41266666666667,0.0788130800521182
"3067",7.25,"13F11",3.399,"Tn13F11","trial_3",3.47466666666667,0.127836266806846
"3068",7.5,"KPPR1",3.489,"Tn13F11","trial_3",3.46646666666667,0.0789987261299746
"3069",7.5,"13F11",3.441,"Tn13F11","trial_3",3.52266666666667,0.133144449544262
"3070",7.75,"KPPR1",3.537,"Tn13F11","trial_3",3.5172,0.079384429323688
"3071",7.75,"13F11",3.49,"Tn13F11","trial_3",3.57333333333333,0.132031982657402
"3072",8,"KPPR1",3.573,"Tn13F11","trial_3",3.55826666666667,0.0798513778195626
"3073",8,"13F11",3.542,"Tn13F11","trial_3",3.62333333333333,0.133918300135236
"3074",8.25,"KPPR1",3.618,"Tn13F11","trial_3",3.6082,0.0807083638788447
"3075",8.25,"13F11",3.586,"Tn13F11","trial_3",3.672,0.134098222707586
"3076",8.5,"KPPR1",3.658,"Tn13F11","trial_3",3.65086666666667,0.0807728069910062
"3077",8.5,"13F11",3.622,"Tn13F11","trial_3",3.71633333333333,0.135221217927431
"3078",8.75,"KPPR1",3.689,"Tn13F11","trial_3",3.69106666666667,0.0815741828128686
"3079",8.75,"13F11",3.664,"Tn13F11","trial_3",3.75966666666667,0.134915199703781
"3080",9,"KPPR1",3.73,"Tn13F11","trial_3",3.72766666666667,0.0821832833579437
"3081",9,"13F11",3.703,"Tn13F11","trial_3",3.801,0.137758242342639
"3082",9.25,"KPPR1",3.765,"Tn13F11","trial_3",3.7676,0.0828666053710075
